,대상자번호,업종코드1,대상자명,대상자코드
565704,2332102718,D179,NAIZIL SPA,332
565725,6000138244,D3219,(주)오씨티,100
565744,6000131176,D2712,해원엠에스씨(주),100
565745,6000139300,D2917,(주)이데아벡스,100
565746,6000139303,F45,삼성홈이엔씨(주),100
565789,2355101652,R9221,CENTRES AUTOEQUIP SA,355
565846,6000142624,D3430,우신정밀공업(주),100
565865,6000141329,G,해저씨푸드,100
565881,6000142109,G,(주)서린무역,100
565892,6000142098,D29,(주) 에프티이,100
565900,6000136084,G5181,NEUMATICA DEL CARIBE S A(NEUCARIBE S A),517
565901,6000141946,D2522,(주)뉴스틸,100
565906,6000136320,G525,CLIVE PEETERS LIMITED,701
565909,6000143361,G,신전남무역,100
565940,6000131176,D2712,해원엠에스씨(주),100
565965,6000136289,D244,엑스플로어(주),100
566041,6000053632,D17,(주)신화플러스,100
566044,2140103492,G5172,Y M TRADING INC,140
566066,6000146653,D321,(주)에이블칩스,100
566098,6000130872,G5143,GRUPO EMPRESARIAL CEALSA SA,355
566102,6000148299,,US STICK,550
566141,2140102771,G5173,AGRIFLOW CO LTD,140
566154,2520100178,G502,AUTOPISTA MOTORS S A,520
566189,6000139295,D252,삼진정밀,100
566190,6000139299,D3219,(주)테라노바코리아,100
566218,6000133189,R93,PIONEER SHIP MANAGEMENT SERVICES LLC (ETS SHIP MANAGEMENT DIVISION),280
566219,6000137846,D15,(주)예과원,100
566319,6000142572,,"hk international vision co.,ltd",140
566323,6000139882,D2812,(주)두손,100
566354,6000140741,D272,세종메탈 주식회사,100
566374,6000133216,G,INTERPNEUS SAS DI DI FRANCO LUCA ,332
566375,6000143396,D1814,(주)블루스카이스타,100
566378,6000139882,D2812,(주)두손,100
566417,6000138261,M72,(주)나와정보,100
566447,6000139882,D2812,(주)두손,100
566452,6000139900,D3511,(주)우진물산,100
566456,6000139898,D17,주식회사 코스모패브릭,100
566501,6000060117,D2719,TUBERFIL IND E COM DE TUBOS LTDA,511
566582,6000137853,D3001,엠비즈텍씨앤씨,100
566616,3100000353,D3511,현대중공업(주),100
566618,3100004646,D18,(주)이레엘앤씨,100
566619,3100021294,G5171,양림물산(주),100
566623,3100022609,G5172,(주)엠,100
566624,3100025625,D369,(주)중아토이,100
566627,3100027026,D2415,(주)원영씰,100
566629,3100108009,G51,(주)엠제이티앤아이,100
566631,3100116032,D29,(주)신우테크,100
566633,3100114426,D343,(주)지투알토란,100
566634,3100109235,D2812,대봉아크로텍(주),100
566641,6000132263,D1791,호진텍스,100
566659,6000137845,D3001,퍼시픽 디스플레이 테크놀리지,100
566692,2280101275,G5172,NOBLE CHEMICAL MATERIALS LLC,280
566830,6000134275,D2529,(주)다산전자,100
566840,6000136307,D2719,ASSEMCO 주식회사,100
566873,6000137845,D3001,퍼시픽디스플레이테크놀리지,100
566882,6000134236,G519,(주)이데아쥬얼리,100
566899,6000139742,D3219,주식회사 에스엔피,100
566904,6000139918,G519,조엔리프러덕스(주),100
566905,6000139766,G5199,엠앤에치,100
566911,6000135983,F465,BEST QUALITY EQUIPMENTS INC,450
566968,6000136102,G5252,ELECTRO BOUCHAMA SARL,645
566971,6000146611,,MACK SEWING MACHINE SYSTEMS,135
566981,6000138299,D2939,뉴텍,100
567002,6000141752,D3430,ROJEE TASHA STAMPINGS PRIVATE LIMITED,135
567005,6000142572,K6599,"HK INTERNATIONAL VISION CO LTD (HK INTERNATIONAL VISION, KABUSHIKI KAISHA)",140
567037,6000148707,,DACORA AIR IMPEX SRL,353
567038,6000148714,,BRAVO INTERNATIONAL SRL,353
567064,3100108858,D2711,주식회사신한제강,100
567065,3100111011,D343,에이앤디테크놀러지(주),100
567066,3100108527,G5132,업카이트(주),100
567080,3100118326,F4649,(주)유니월드이엔지,100
567081,3100115443,D2891,(주)현대단조,100
567097,6000138316,D29,(주)디티엠,100
567117,2135101165,D3412,HYUNDAI MOTOR INDIA LIMITED,135
567149,2450120269,G519,VIVACE TEXTILE INC,450
567220,2325103183,D2129,RIBOTH GESELLSCHAFT ZUR HERSTELLUNG VON HYGIENE UND KOSMETIKARTIKELN MBH,325
567227,6000142103,D2713,주식회사 가원,100
567230,6000128219,D369,SHI QATAR CO WLL (SHI ENGINEERING AND CONSTRUCTION),250
567242,6000133783,D29,(주)포스텍,100
567273,6000134292,G5189,HIDRO TERMICA COMERCIAL SA ,355
567302,6000138316,D29,(주)디티엠,100
567308,6000133202,R93,GEODESIC LIMITED (GEODESIC),135
567324,6000138299,D273,뉴텍,100
567328,6000137770,D2415,주)이피아이,100
567342,6000140371,D3220,제이씨테크윈(주),100
567351,6000146584,D243,(주)유신테크,100
567387,6000145562,D2811,(주)엘지하우시스,100
567476,2357100730,G5159,THE BLUE SHIFT AB,357
567497,6000112213,D1799,(주)비엠에스무역,100
567499,6000116722,G519,AOMNI CO,450
567565,2450122273,G519,ATEX CORPORATION,450
567567,3100006178,D244,(주)거성산업자재,100
567568,3100008431,D181,(주)동한인터내쇼널,100
567571,3100008871,D17,재명섬유(주),100
567572,3100020359,G5191,(주)다통텍스타일,100
567573,3100008924,G5191,동방리쏘스주식회사,100
567578,3100100236,G5143,주식회사 테라비젼,100
567580,3100101792,G51,(주)박코,100
567632,2355101324,G525,ESTABLIMENTS MIRO SL ,355
567656,6000128740,G519,(주)에스에이패브릭,100
567660,6000137808,G5146,(주)원페이퍼트레이드솔루션컴퍼니리미티드,100
567679,6000132742,D269,제이비엘주식회사,100
567686,6000145966,D321,(주)위즈덤세미컨덕터,100
567687,6000146001,D32,케이소닉(주),100
567712,6000138299,D,뉴텍,100
567740,6000045646,G519,(주)디엠티앤피비,100
567743,2450114903,G519,SK AMERICA INC (MAXLITE),450
567754,6000146048,D353,주식회사 샘코,100
567757,6000140842,G511,VIETNAM AUTO PARTS MACHINERY COMPANY LIMITED (CONG TY TNHH MAY PHU TUNG O TO VIET NAM),176
567761,6000146158,D244,(주)대남,100
567769,6000146547,D295,(주)범현테크,100
567788,2255101348,D3611,AL RAJHI FOAM AND PLASTIC FACTORY CO LTD (AL RAJHI SABLINI PLASTIC WORKS LTD /  AL RAJHI FOAM FACTORY / AL RAJHI FOAM AND PLASTIC FACTORY / AL RAJHI FACTORY FOR PLASTIC SPONGE),255
567793,2361102259,G5143,PRIVATE JOINT STOCK COMPANY PILOT LTD(ZAKRITOE AKTSIONERNOE OBSCHESTVO PILOT LTD),361
567807,2450117939,G5020,MARIMBA AUTO LLC,450
567815,2321102407,D29,TECHVAL(TM),321
567823,6000141863,G5189,SPLITERM SA,355
567831,6000148387,,PLATERS S.A.C.,560
567842,6000144663,D179,신양무역,100
567859,6000148638,D3230,제닉스정보통신(주),100
567866,6000148642,D3230,주식회사 조우텍,100
567874,6000148657,D2433,(주)제이케이씨코퍼레이션,100
567880,2358100573,D243,EMP ESTRUSIONE MATERIALI PLASTICI SA,358
567923,6000138786,D29,(주)티디엠코리아,100
567931,2511104432,D2712,TUPER S A,511
567956,2450110569,G51,BAIK KWANG CORP,450
567957,2450121019,D1815,"ECKO COMPLEX LLC (MARC ECKO COLLECTION/ECKO DIRECT/RED BY MARC ECKO)

 
",450
567958,3100000516,D311,두산중공업(주),100
567959,3100024440,D3219,(주)아이디테크,100
567962,3100022336,D172,비씨상사,100
567963,3100023100,D2912,(주)국제유압,100
567964,3100014080,D1930,(주)이지스포츠,100
567965,3100010136,D2912,아륭기공(주),100
567966,3100006811,G51,(주)삼포정보통신,100
567968,3100102026,D2713,백제비앤에스,100
567970,3100009905,D2914,(주)피치밸브,100
567971,3100009870,D,앨트웰텍(주),100
567973,3100024857,F4620,세종기업(주),100
567974,3100024950,J6429,(주)한창시스템,100
567978,3100107187,D1799,(주)와프엔필링,100
567980,3100114384,D17,(주)대도무역,100
567983,3100114922,G5172,주식회사피엔제이케미칼,100
567988,3100108895,D1791,(주)조양코퍼레이션,100
567990,3100111315,G514,주식회사 푸드피아,100
568067,6000139882,D2812,(주)두손,100
568071,6000134392,D2935,티엔에프머시너리,100
568073,6000141896,G5131,(주)일진지에프엘,100
568085,6000146031,,SOUTH MINING SUPPLY S.A.,516
568110,6000146006,D17,CJTRADING,100
568134,6000061151,D2129,(주)용호산업,100
568186,6000146598,D2936,(주)티포테크놀로지,100
568188,2361101260,G5143,COMMERCIAL PRODUCTION COMPANY ALTERNATIVA SINITSI LTD(OOO KPF AS),361
568191,2136102266,G5189,RLC INDONESIA PT,136
568195,2361102124,G519,LIMITED LIABILITY COMPANY ELKOM TECHNIC(OOO ELKOM TEHNIK),361
568202,3100000295,D24,(주)엘지화학,100
568206,3100001875,D,미정실업(주),100
568207,3100001703,D1814,(주)알파무역,100
568233,6000142349,R9221,SARL BOIVIN(FRANCHE COMTE PNEUS),321
568235,6000148353,D181,예지,100
568282,6000143485,G,W J WOOD AND SON LIMITED(WOODS TYRES),360
568302,3100000311,D32,엘지전자(주),100
568303,3100007140,D322,(주)글로벌테크,100
568307,3100004664,D2529,(주)코삼,100
568308,3100020441,G5191,(주)한신아이티씨,100
568310,3100022125,G5191,대화기기(주),100
568311,3100010468,D343,신한정밀공업(주),100
568360,2516100836,D2529,PRODUCTOS PLASTICOS H Y C SOCIEDAD ANONIMA(H Y C S A/H Y C PACKAGING),516
568366,3100106790,D29,(주)영풍아이알,100
568367,3100106295,D2894,새한엔텍(주),100
568370,3100113425,G51,뮤텔테크놀러지(주),100
568376,3100111031,G51,(주)큐케이씨,100
568385,3100109169,D2933,(주)디비텍,100
568387,3100111649,D2711,이케이(주),100
568388,3100111458,D35,수성특장(주),100
568391,3100102774,D343,엠티케이(주),100
568404,3100118185,D3230,(주)우성엔터프라이즈,100
568455,2255101552,C102,SAUDI ARABIAN MINING COMPANY (AL MA ADEN / MA ADEN / MANJEM MAHAD AL DAHAB / MAADEN),255
568464,2502100019,G5020,PARTS FOR YOU NV,502
568491,6000141953,D154,황금물산,100
568504,6000146012,G5132,주식회사 서일마린,100
568507,6000146017,D3219,(주)파워옵틱스,100
568512,6000137801,D1732,(주)세인투게더,100
568543,2135100689,D2951,VIDEOCON INDUSTRIES LIMITED ,135
568617,3100002301,D1921,(주)성창인터패션,100
568618,3100022872,G5171,(주)신진월드,100
568619,3100023139,G5191,(주)태영섬유,100
568621,3100010811,G519,(주)대진21,100
568622,3100012422,D2732,(주)서원,100
568624,3100011727,D2440,(주)동흥교역,100
568627,3100010773,D2917,웅진코웨이(주),100
568630,3100027391,D2529,씨엔씨테크(주),100
568631,3100025841,D17,(주)매크로텍스타일,100
568635,3100105074,D2423,(주)제중메디칼,100
568650,2180101712,G519,FOUR SYSTEMS COMPANY LIMITED,180
568660,3100003893,G5191,(주)대림코퍼레이션,100
568670,6000148252,G5160,(주)신우무역,100
568724,3100012386,D343,(주)동영산업,100
568725,3100011144,M743,삼성엔지니어링(주),100
568738,3100025906,G515,(주)댓스아이티,100
568740,3100108505,D2415,코오롱플라스틱(주),100
568743,3100107675,D2894,혜성금속공업(주),100
568761,6000138740,D17,세인트상사(주),100
568774,6000138751,,"ROMEX TEXTILE,INC",450
568788,2701102833,G519,BATTERY KING AUSTRALIA PTY LTD,701
568796,3100001755,G5191,(주)화인방,100
568799,3100000571,D3511,에스티엑스조선(주),100
568803,6000102711,G5131,제이에스농업회사법인주식회사,100
568807,3100115632,G5171,tex oasis(주),100
568808,3100117478,G514,주지농산(주),100
568813,6000121199,G5143,MAKRAKI RADIO S A,327
568820,6000126295,G5143,KLIMATISTIKI ANARTIXI LTD(KLIMATISTIKI ANARTIXI LTD),327
568821,6000141237,D3120,(주)에스에이치이,100
568836,6000146009,G,그린켐,100
568912,6000110719,D289,(주)거북표씽크,100
568920,6000141976,,DATALUX DISTRIBUTION,366
568967,2355101503,D179,LA SEDA DE BARCELONA SA,355
568980,3100000251,G5199,현대종합상사(주),100
568994,2165101945,L70,RHH CONSTRUCTION AND REALTY DEVELOPMENT INC,165
569004,2352100423,D369,CABELTE CABOS ELECTRICOS E TELEFONICOS SA,352
569064,3100110375,D3219,아이비컴(주),100
569065,3100111654,D3219,(주)씨아이제이,100
569067,3100104576,G5172,영폴리머(주),100
569069,3100101616,D18,(주)에프티앤,100
569075,3100004336,G5191,(주)제다,100
569076,3100001364,D2440,(주)코오롱,100
569077,3100003748,D32,삼성에스디아이(주),100
569080,3100023139,G5191,(주)태영섬유,100
569085,3100011363,G5171,(주)아인합섬(두베스트 동일대표),100
569086,3100013051,D15,(주)두산,100
569089,3100005617,D369,(주)수성,100
569091,3100100893,D179,(주)카우스상사,100
569092,3100101249,D3120,(주)재은전자,100
569167,3100008936,D269,(주)서진트레이딩,100
569171,3100000766,D2721,한국선재(주),100
569172,3100005626,D2112,(주)크린앤사이언스,100
569173,3100005202,D171,(주)우인실크,100
569175,3100021273,D3691,인아다이아몬드(주),100
569176,3100020885,D1732,리무역(주),100
569178,3100011366,D369,(주)베가,100
569182,6000150380,D2439,주식회사유엔씨,100
569187,6000150406,D2934,비단뫼농업법인주식회사,100
569404,6000133184,G51,농업회사법인 그린오키드(주),100
569409,6000142624,D3430,우신정밀공업(주),100
569654,6000149497,D3219,(주)상아텍,100
569821,6000146141,D2721,ALUCO PT,136
569830,6000144753,D2811,ICEC INDUSTRIA DE CONSTRUCAO LTDA(ICEC),511
570034,3100025019,D3219,(주)디엔텍,100
570049,6000150349,D32,(주)뷰플러스테크,100
570129,3100117607,G51,(주)제이앤케이트레이드,100
570135,3100117554,D2894,(주)미성스틸,100
570227,2120101918,D29,CTCI CORPORATION,120
570279,6000149497,D3219,(주)상아텍,100
570462,3100100454,G519,삼아씨앤아이(주),100
570465,3100005572,D29,쓰리에이클라이젠(주),100
570469,3100104999,D2899,(주)탑스브릿지,100
570472,3100107886,D32,(주)마이크로웹,100
570473,3100107988,G5199,(주)케이플러스(구.K-PLUS CO.),100
570476,3100115502,D252,(주)유니온랜드,100
570477,3100114325,G518,(주)디더블유아이,100
570479,3100112267,D343,뎀코리아(주),100
570641,2450122260,D2529,INTEVA PRODUCTS LLC,450
570651,2259100240,D2529,BAROUDI ESTABLISHMENT FOR PLASTIC AND METAL INDUSTRIES,259
570662,2550102970,D1814,ESENSA S A DE C V,550
570684,2525100422,G5020,NOBOA RIBADENEIRA MARCO PATRICIO,525
570689,2525100534,G5020,JOSE AGUSTIN VEGA VEGA,525
570693,2450117204,T9900,UNITED NATIONS,450
570713,6000149282,D323,(주)씨에프오,100
570729,6000149505,,DESIRE LLC,450
570916,3100110969,D1799,dassis,100
570920,3100108684,D191,(주)달라스 이천,100
570921,3100110950,D17,(주)아주플러스텍스타일,100
570924,3100104386,D3219,(주)보다테크,100
571096,2280101431,G51,SPRING STAR FOODSTUFF LLC,280
571105,2525100394,G5020,LUIS EDUARDO HERRERA(IMPORVAL),525
571168,6000149552,,A KLIIMA OU,322
571523,3100003064,D21,무림페이퍼(주),100
571529,3100009835,G5171,(주)비앤인터내쇼날,100
571530,3100020261,D343,(주)코다코,100
571533,3100107218,D323,(주)윈스메탈,100
571534,3100113245,D179,주식회사원글로벌,100
571535,3100112800,G519,(주)아이피피코퍼레이션,100
571538,3100109626,D193,(주)피제이통상,100
571539,3100111112,G5191,(주)케이피토프라,100
571542,6000028100,D293,동아이엔지(주),100
571549,2450120440,G5189,CMI EPTI LLC (CMI ENERGY EPTI),450
571561,2511103351,G5251,COMERCIAL SUPERAUDIO LTDA,511
571577,2136103242,G5110,MEGA MITRA SEJATI PT,136
571800,6000074642,D3220,주식회사 우림전자,100
571961,3100116358,D321,(주)플러스텍,100
571966,6000149005,,WOOSU CNS INTERNATIONAL CORPORATION,165
571974,6000144782,D2929,(주)대성엠티,100
572468,3100007142,D28,신성정밀공업(주),100
572469,3100005721,D2712,(주)청우제강,100
572472,3100021051,D2917,케이피에치이(주),100
572475,3100024103,D1799,(주)한일유에스지,100
572483,3100100769,D32,(주)아이캔텍,100
572682,4121032348,,THE KOREA DEVELOPMENT BANK,121
572697,6000023634,Q871,(주)모조 디지웍스,100
572699,6000078709,D2931,천풍산업(주),100
572702,3100117436,G5181,주식회사엠케이,100
572705,3100116543,D2712,(주)한금,100
572708,3100117654,D29,(주)제닉스오토메이션,100
572709,3100117044,G501,바다(주),100
572866,6000148657,G5145,(주)제이케이씨코퍼레이션,100
572874,6000149014,D3219,(주)삼비텍,100
572921,3100025477,D244,한화엘앤씨(주),100
572923,3100003038,F45,현대엔지니어링(주),100
572924,3100106863,D1814,(주)대안교역,100
572925,3100108459,D3219,(주)이노캐스트,100
572926,3100105891,D179,(주)벤엔하진트레이딩,100
572929,3100114325,G518,(주)디더블유아이,100
572930,3100113473,G5012,가나안무역,100
572932,3100114184,G5160,(주)레어메탈코리아,100
572933,3100114426,D343,(주)지투알토란,100
572934,3100113017,D343,(주)부흥중공업,100
573151,6000150390,,Z 2 VERTRIEBS GMBH,325
573165,6000150309,D181,미드코퍼레이션,100
573339,6000146001,D32,케이소닉(주),100
573386,3100103585,G51,(주)아셈,100
573388,3100102567,D331,(주)메디테크,100
573631,6000150317,G5012,(주)엘리펀트트레이드,100
573740,6000150597,D3321,(주)비슬로,100
574073,6000150217,G519,(유)한국환경영향평가인증원,100
574089,6000150370,,MAYOREO DE LLANTAS SA,530
574158,3100005388,G5191,조한물산(주),100
574159,3100003393,D2913,에스앤에스밸브(주),100
574160,3100005827,D2933,(주)에버다임,100
574161,3100005965,D369,(주)창보,100
574167,3100001305,D3699, 고려용접봉(주) 서울사무소,100
574168,3100021523,G51,(주)유진아이티엔,100
574170,3100023766,D2933,전진중공업(주),100
574172,3100021541,D29,(주)에이텍한독,100
574173,3100010468,D3430,신한정밀공업(주),100
574207,6000150583,D2129,주식회사 아트폼,100
574253,6000148970,,VAN-WHOLE PRODUCE LTD,410
574311,3100117677,G5144,(주)선일아이엔티,100
574312,3100116980,D3319,(주)머티리얼솔루션테크놀로지,100
574313,3100115464,D331,(주)아이소텍,100
574527,6000150389,D2611,(주)광운씨오,100
574532,6000150320,D2415,(주)삼일이노콤,100
574542,6000146679,G511,HIJOS DE RAMON PUCHE SL,355
