,대상자번호,업종코드,대상자코드
7226855,6000327944,42201,645
7227106,6000303922,46510,176
7227307,6000317664,46521,352
7254185,6000195000,25113,356
7254414,6000198473,22251,180
7254461,6000194956,28909,121
7254747,6000178281,45219,220
7256292,6000196950,47190,121
7256311,6000189420,46432,511
7257090,6000206545,46532,275
7257557,6000217460,47416,450
7259212,2450120269,13300,450
7260530,6000203326,26329,511
7262246,6000194440,46493,560
7262373,6000193279,22299,361
7262510,6000190763,13300,511
7262530,6000188824,46521,645
7262722,6000197498,10122,361
7262783,6000156051,46522,176
7263202,6000134791,46595,560
7263327,6000224298,46443,121
7263969,6000189437,46311,120
7264015,6000185590,34011,360
7264206,6000186234,47320,349
7264415,6000179230,22299,370
7264517,6000194395,24199,360
7265116,6000207990,58211,140
7265131,6000209464,17221,450
7265814,6000198098,46594,275
7266026,6000206752,46599,701
7266057,6000186235,46510,349
7266084,6000197450,45219,560
7266402,6000196542,25933,360
7266644,6000545993,46412,410
7266967,6000205680,46599,121
7267762,6000070649,46329,361
7268286,6000182359,13211,332
7268332,6000185930,46204,140
7268534,6000194453,46331,351
7268565,6000195987,26121,120
7269090,6000225232,46521,575
7269736,6000187242,28302,450
7270060,6000178221,47416,450
7270070,6000196589,46331,341
7270335,6000202000,22251,280
7270623,6000207939,13211,356
7271329,6000208567,52999,130
7271737,6000196942,25119,511
7272041,6000185918,46433,450
7272148,6000191849,45219,620
7272158,6000181225,46105,121
7272163,6000573437,26410,325
7272461,6000182352,46742,450
7272691,6000207017,21210,230
7273017,6000226431,46595,450
7273733,6000540904,46621,332
7273892,6000183991,28119,325
7274100,6000194623,35120,355
7274117,6000182512,22232,542
7723963,6001614825,20499,325
7724085,6001615647,13223,520
7724154,6001067020,22241,550
7724293,6001618829,17909,332
7724442,6001066973,14192,121
7724942,6001610181,46622,560
7725394,6001615720,46593,180
7725415,6001611685,46319,366
7725533,2332103085,50209,332
7726320,6001611151,46532,644
7726737,6001373472,52999,121
7726819,6001608689,46742,450
7726984,6001617154,30320,450
7728814,6001100871,17901,117
7730685,6001616352,20499,151
7731017,6001622659,47320,120
7732110,2701100933,47121,701
7732165,6000127722,47414,450
7732357,6001620678,46521,516
7732424,6000375439,20321,450
7733322,6000406658,25122,235
7733951,2332102953,46539,332
7734726,6001617629,95310,165
7735278,6001609302,29199,357
7735577,6001611234,46521,135
7735906,6000316688,46622,367
7735907,6000299590,22299,135
7736493,6001623209,46311,120
7737548,6000395394,46539,358
7738899,6001617634,20411,176
7739976,6001611661,46413,450
7742704,2332102953,29199,332
7742949,6001622659,46499,120
7743308,6000186807,30399,333
7760203,2618101024,20202,618
7799826,6001630324,41112,100
7799846,6001626875,46800,681
7800371,6000710079,26299,361
7800789,6001690391,46329,361
7801547,6001680898,29120,703
7801712,6000367182,29224,255
7801760,2450119683,26129,450
7802320,6000310269,42312,136
7802946,6001648340,21210,503
7803612,2360103246,26329,360
7806687,6001631276,46499,130
7807536,6001684376,45219,357
7808440,6000173412,46539,511
7808910,6001628808,25119,176
7809015,6001679899,46739,160
7810492,6001020810,45219,527
7811671,6001630312,46799,151
7811693,6001625647,56123,701
7812432,6001689404,46691,275
7812600,6001691057,46329,701
7813534,6001683951,13999,530
7814897,6001629780,13219,176
7816373,6001683899,29174,630
7817924,6001680898,25121,703
7817977,6001626883,35114,140
7819590,6001681889,45219,361
7820190,6001632305,28410,176
7820698,6001625746,20129,176
7820983,6001402894,29241,255
7824047,6001645333,46322,120
7824348,2450117204,99009,450
7825495,2255101409,20111,255
7825619,2255101409,21101,255
7826121,2503102308,20202,503
7826749,6001668238,71101,557
7827587,6001394056,28121,333
7828224,6001032921,18119,560
7829192,6000907378,75999,360
7829940,6001662242,46329,450
7829981,6000606835,10502,701
7830067,6001646264,46510,503
7830187,6001679429,46319,140
7830544,6001652771,42201,332
7830599,6001650311,13991,701
7830697,6001624374,46329,140
7830868,6001638145,25991,332
7831486,6001648803,47640,450
7832486,6001654269,75992,657
7832659,6000379225,13921,280
7832669,6001667766,46722,361
7833343,6000371907,20202,516
7833386,6000767752,46595,552
7833707,6001637748,23999,121
7833943,6000908901,29120,176
7834811,6001654797,64209,410
7835698,6001665788,68129,121
7836306,6000870966,30399,220
7836594,6001673796,8000,121
7837147,6001013715,47119,366
7837592,6001628798,46431,361
7837885,6000378752,45220,165
7838600,6000459784,52992,171
7839313,6000469376,30332,316
7839956,6001665784,10619,121
7840756,6000461797,72111,121
7840826,6001651892,42202,121
7841252,6000616368,46419,560
7841457,6001663782,46532,135
7843349,6001652784,30399,121
7843437,6001640266,84119,367
7844139,6001623159,46733,333
7844670,6001626340,26310,366
7844780,6001650283,41224,121
7845298,6001650825,46312,120
7845935,6001667802,47851,450
7846455,6001635796,46441,651
7846834,6001649823,24133,360
7846837,6001647271,14112,450
7847276,2327100950,52999,327
7850506,6001626875,46742,681
7850720,6001638112,46799,176
7851016,6000271268,30399,367
7851102,6000896918,47414,321
7851272,6001677869,45219,511
7851383,6000181367,22299,332
7851591,6000100716,20202,176
7851904,6001679963,46594,349
7852144,6000539506,72121,210
7852446,6001637887,31113,322
7854818,6001637993,46315,367
7855096,6001640277,25991,657
7855425,6001639886,22191,450
7855829,6001628875,46612,516
7857256,6001607694,70119,361
7858341,6001673759,29241,135
7860104,6000578618,45212,136
7860713,6000379225,25944,280
7860935,6001672340,46311,176
7861691,6001625644,29269,121
7861710,6001648253,23324,275
7863570,6001433026,46539,610
7864534,6001630787,30320,450
7864833,6001639767,46800,121
7866521,6001651792,33910,410
7866523,6001655278,46799,450
7869427,2360103569,25119,360
7869470,6001662778,63111,701
7869724,2450118206,64209,450
7871685,6000616368,13211,560
7872656,6001668857,46800,450
7877679,6001639294,41225,165
7881914,6001645333,72129,120
7885027,6001661761,46800,355
7890827,6000320524,28111,121
7922658,6001697004,46595,275
7935891,6001693879,46413,332
7939094,6001691892,42321,136
7944929,6001694586,13921,140
7983908,6001693870,47859,332
7985630,6001693876,14111,332
8028631,6001699448,45110,136
8032425,6000557400,41129,366
8034624,6001697923,46800,560
8036162,6001698042,75999,175
8038384,6001706077,10799,118
8044697,6001698885,46433,135
8044977,6001702869,42129,280
8057523,2361101032,24222,361
8057540,6001702873,46621,360
8065686,6001706893,34020,657
8065691,6001706890,47320,657
8070921,6001700447,46611,450
8072138,2511104576,46522,511
8072509,6000168341,66199,135
8072847,6001701877,46499,130
8074969,6000303204,26121,121
8079694,6001707986,46499,321
8107847,6001734076,46799,367
8108272,3100000516,41229,100
8109579,2180101969,46510,180
8109768,6001752730,30121,121
8109985,6001753987,68129,121
8110307,6001619860,46109,317
8110343,6001736431,45219,361
8110466,6001732630,46732,518
8110536,2325100220,47190,325
8110618,6001717480,46799,154
8111186,6001756446,45110,520
8111503,6001760969,46621,311
8111786,6001712463,30399,121
8113063,6001735606,46591,503
8113436,6001749296,46443,176
8114116,6001717986,46721,171
8114193,2410102357,13994,410
8114561,6001730525,46739,525
8114596,6001737487,22299,360
8114913,6001717451,45211,135
8116395,6001739236,46521,135
8116485,6001756264,28202,450
8117567,2151101486,25123,151
8117969,6000365696,46621,652
8118820,6001722507,46499,701
8118834,6001630312,46443,151
8120066,6001730010,47591,511
8121509,2140105322,10799,140
8121763,6001750593,13992,367
8121933,6001737478,47219,171
8123420,6001629780,46491,176
8123731,6000199490,25991,171
8124322,6001726176,95211,557
8125188,6001758241,68119,351
8125665,6000288113,18111,560
8125957,6001716955,46109,121
8126084,6001717439,46732,314
8126225,6000283674,46522,681
8126276,6001756567,46742,360
8126961,6001732762,72121,140
8127192,6001749412,20493,165
8128756,6000770361,10211,525
8128866,6001738797,46799,115
8129529,6001720941,26129,311
8129674,6001744760,47813,450
8130735,6001750475,71531,121
8130950,6000256669,46712,171
8132832,6001438579,20202,511
8133531,6001737730,46739,325
8134552,6001739827,46733,121
8134777,6001713983,46595,120
8135322,6001757812,46443,176
8136246,6001732559,46329,121
8136713,6001752313,55101,121
8138892,6001752250,15219,450
8139089,6001746274,46592,517
8139722,6001713442,46733,367
8140020,6000159759,46595,355
8140070,6001735560,24121,275
8141026,6001748802,28201,120
8143477,6001741233,50130,255
8143725,6000326978,50209,176
8144870,6001746759,46417,180
8144900,6001757763,46622,550
8147644,6001743809,95120,511
8148095,6000196698,32091,255
8149987,6001738948,46329,151
8152246,6001739856,46592,558
8152605,6001742745,45212,602
8152717,2140103983,46204,140
8153067,6001714978,21101,176
8154266,6000430945,22211,618
8154690,6000268080,46532,351
8155693,6001754009,42311,255
8159314,6001746759,46699,180
8159385,6000110699,13229,525
8160324,6001730526,27302,450
8163338,6001749412,22291,165
8163378,2130105844,46733,130
8163560,6001714109,46699,120
8163737,6001744303,45110,520
8163930,6001433245,14191,450
8164185,6000404822,46539,255
8165080,6000360221,25122,280
8165291,6001717011,47121,701
8165406,6001720450,42132,450
8166761,6001724937,46329,121
8167020,6001738351,47312,511
8167646,6001751328,47912,701
8168975,6001355086,45110,355
8169750,6000268080,33999,351
8171569,6001754023,10213,121
8173203,6001728937,46419,280
8173219,6001721432,46533,627
8174066,6001717448,45301,135
8174085,6000268080,46599,351
8175856,2180100901,46599,180
8176662,6001740367,46595,121
8180628,6001740254,19101,121
8181640,6000100676,46319,450
8182887,6001742226,46420,327
8188696,6000416690,42321,165
8191507,6001740278,29299,176
8192535,6001604208,45110,550
8193127,6001717011,46499,701
8193934,6001755839,46800,240
8195316,6001769411,47190,275
8195942,6001805343,31111,171
8196084,6001721926,46739,366
8197552,2450115666,46329,450
8197884,6001702869,42110,280
8198431,6001787227,29194,325
8198911,2450115680,46741,450
8198952,2360103569,25999,360
8199729,6001778760,42201,645
8199862,6001818869,46599,154
8200415,2230100307,29119,230
8200793,6001823408,46742,602
8202187,6001738751,46419,450
8202264,6001762503,46499,367
8202485,6001803735,14192,450
8203850,6001817852,75999,558
8204673,6001781757,28111,176
8205646,6001817902,46521,180
8205694,6000377353,46799,450
8205936,6001762446,46611,140
8206617,6001821726,68221,280
8207006,6001814247,46315,176
8207807,6001774226,46209,255
8208027,6000472643,47411,450
8208419,2120102308,10799,120
8209259,2517100618,46533,517
8209329,6000250933,33110,657
8210640,6001827244,13999,115
8212067,6001792270,46109,121
8213806,6001778795,52999,327
8213856,6001625746,46739,176
8214021,6001776207,46443,140
8214029,6001007710,46419,450
8216213,6001804305,41129,327
8216431,6000982152,47320,130
8217094,2450111276,47412,450
8217740,6001596177,14199,255
8219445,6001799764,20202,135
8220294,2361102433,86909,361
8221071,6001794238,47320,517
8221351,2120101800,46311,120
8224136,6000189322,45211,558
8224662,6001798125,95120,511
8225557,6001778260,22299,176
8226120,6001786272,46413,450
8226592,6001791409,45110,176
8227616,6000435685,29199,176
8229468,6001792889,46742,151
8232488,6000979181,75110,165
8233335,6001374921,41122,450
8233359,6000959627,46741,450
8237513,6001768252,46451,135
8239026,6001776723,46329,450
8239146,6001778756,20422,230
8240780,2703100069,25999,703
8241062,6001766592,46742,275
8241796,6001798132,47320,511
8244770,2450113099,26211,450
8246657,6001794724,20491,121
8246860,6000283331,34011,136
8247594,6001823250,46800,520
8248830,6000901710,47412,450
8251396,6001789729,46413,121
8252643,6001762511,46329,667
8254405,6001820737,41112,730
8254781,2121106542,28302,121
8255318,2360104074,25999,360
8255845,6001838775,46209,176
8255849,6001826248,30399,410
8258508,6001813292,14300,121
8258580,6000606835,46323,701
8259036,6001787227,29294,325
8260137,2517100998,47320,517
8261050,6000488232,28909,120
8261388,2175100510,14112,175
8262582,6001776270,46499,450
8263542,2450121761,47412,450
8264682,6001624374,46311,140
8267369,6001846771,30320,121
8267764,6001770745,22191,140
8270261,6001847276,46329,176
8271505,6000465886,29141,121
8272655,6001839963,45110,176
8273326,6001792767,46522,130
8275444,6001815801,46109,121
8275547,6001846796,46594,140
8278106,6001834310,29199,180
8279803,2630100221,16229,630
8280100,6001794728,46329,121
8281934,6001622645,1140,140
8288725,6001867748,47414,450
8301000,2230100086,46595,230
8304941,6001863759,96112,450
8311593,6001851226,46742,130
8312573,6001855288,46521,135
8319360,6001856736,46592,280
8320836,6001568164,29180,332
8322755,2657101069,13212,657
8327372,6001874840,46712,360
8332762,2511103566,14300,511
8337508,6001875771,46742,181
8344363,6001667766,25991,361
8348275,6001854730,46591,115
8353117,6000271369,28111,332
8354867,6001847779,46413,450
8366173,6001871842,46599,317
8379571,2450106614,47119,450
8381652,6001855731,46453,450
8382805,6000645584,24132,235
8390299,6001903330,29242,701
8401941,6001891808,46443,121
8401959,6001900851,47130,121
8404195,6000543965,22192,602
8406847,6001890880,26299,121
8407456,6001890797,46420,176
8411552,6001898792,46742,275
8418955,6001889310,46109,121
8502487,2450111276,47411,450
8503053,6001922296,42132,280
8504782,6001735616,46411,527
8505038,6000998226,26212,121
8506334,2140103758,1121,140
8507660,6001979340,26299,121
8508866,6001732830,46441,255
8509304,6000127722,47412,450
8509326,6001933815,46800,280
8509910,6001929872,75999,135
8511516,6001366093,29199,644
8512267,6001932299,46443,280
8513942,6001990992,14111,332
8514429,6001906336,46531,690
8514879,6001882746,47414,255
8515734,6001906836,45219,175
8516071,6000231789,25112,333
8517606,6001964342,75999,616
8517706,6001990910,46594,280
8518466,6001928845,68119,255
8519543,6001971802,46799,333
8519899,6001912390,46539,450
8520171,6001943316,52999,627
8521436,6001919792,49500,165
8522344,6001922296,42110,280
8522375,6001732630,20312,518
8522879,6001963797,46799,215
8523802,2136102266,52109,136
8525432,6000251937,46595,275
8527091,6001984841,46533,255
8529482,2140106206,46329,140
8529702,6001986423,26223,121
8530886,6000192212,46443,120
8532432,6001980407,1121,176
8532469,6000306147,46800,557
8532629,6001991342,45120,644
8533070,6001960832,29199,701
8533334,6000386294,25941,180
8533637,6001938331,29176,180
8533775,6000299590,22212,135
8534482,6001963309,46413,255
8534718,6000539506,41221,210
8534921,6001953900,46329,121
8535278,6001988338,46712,550
8539169,2136102266,46699,136
8540516,6001900310,46201,165
8541930,6001933834,8000,627
8542049,6001960832,28511,701
8547863,2140103318,29241,140
8554712,6000691571,46499,361
8555034,6001817902,26299,180
8556495,6001984843,47520,511
8558766,6001683899,30399,630
8564353,6001979872,46499,130
8569426,6001899383,46722,450
8571334,6001931812,41129,321
8577835,2120102308,10792,120
8585829,2701102864,23329,701
8585970,6001953374,46799,327
8590601,6000231789,25122,333
8593662,2450114903,28410,450
8594435,6002023878,37011,325
8595214,6002001856,46739,121
8595853,6002010876,46311,120
8596640,6002002867,29199,121
8597337,6002032499,33999,318
8598662,3100000433,64992,100
8598674,6002007936,46319,140
8599237,6002028370,46510,516
8600948,6002038874,46539,121
8601426,6002027352,46721,180
8603736,6002032345,41121,550
8607651,6002017885,47591,450
8610376,6000745849,29241,121
8611286,6000796779,46521,275
8611796,6000850949,46329,376
8615827,6001639767,46109,121
8616183,6000745849,7121,121
8616411,2637100254,41119,637
8616803,6001432055,46443,121
8617743,6002044381,46311,120
8618684,2701100933,46329,701
8619236,6002041877,46742,360
8620229,6002037337,52942,165
8621661,2140105111,46594,140
8625773,6001874840,68119,360
8632987,6002033351,46492,280
8644274,6002030857,47320,511
8646499,6001569608,28519,450
8651891,6000303204,27309,121
8655687,6002035370,46510,135
8661852,6002027365,29133,175
8666203,6001996874,46533,657
8669046,2550100250,22232,550
8672766,6002045858,46594,327
8687094,6002023878,52929,325
9190295,2410100860,58113,410
9192693,6002054841,46107,325
9194556,6002063406,22193,176
9205321,6002055839,28519,135
9212533,6002063837,45219,314
