,상품분류코드,상품분류명,상품분류그룹코드,상품분류그룹명
387,440890,3. 기 타,5,"목재와 펄프, 지물류"
388,4408901000,가. 적층목재품을 평삭한 베니어용의 것 또는 기타 이와 유사한 적층목재품용의 것,5,"목재와 펄프, 지물류"
389,4408909,나. 기타,5,"목재와 펄프, 지물류"
390,44089091,(1) 황양·화리·철도목·자단·흑단·힉코리·물푸레나무·호도나무,5,"목재와 펄프, 지물류"
391,4408909110,자단,5,"목재와 펄프, 지물류"
392,4408909120,흑단,5,"목재와 펄프, 지물류"
393,4408909130,물푸레나무,5,"목재와 펄프, 지물류"
394,4408909140,호도나무,5,"목재와 펄프, 지물류"
395,4408909150,합판 제조용의 것,5,"목재와 펄프, 지물류"
396,4408909160,무늬목,5,"목재와 펄프, 지물류"
397,440890919,기타,5,"목재와 펄프, 지물류"
398,4408909190,기타,5,"목재와 펄프, 지물류"
399,4408909191,자단,5,"목재와 펄프, 지물류"
400,4408909192,흑단,5,"목재와 펄프, 지물류"
401,4408909193,물푸레나무,5,"목재와 펄프, 지물류"
402,4408909194,호도나무,5,"목재와 펄프, 지물류"
403,4408909195,참나무 (베니어용 단판),5,"목재와 펄프, 지물류"
404,4408909199,기타,5,"목재와 펄프, 지물류"
405,44089092,리그넘바이트,5,"목재와 펄프, 지물류"
406,4408909200,(2) 리그넘바이트,5,"목재와 펄프, 지물류"
407,4408909210,합판 제조용의 것,5,"목재와 펄프, 지물류"
408,4408909220,무늬목,5,"목재와 펄프, 지물류"
409,4408909290,기타,5,"목재와 펄프, 지물류"
410,44089093,(3) 사시나무·포플러·단풍나무·느릅나무·자작나무 및 피나무,5,"목재와 펄프, 지물류"
411,4408909310,사시나무,5,"목재와 펄프, 지물류"
412,4408909320,포플러,5,"목재와 펄프, 지물류"
413,4408909330,단풍나무,5,"목재와 펄프, 지물류"
414,4408909340,느릅나무,5,"목재와 펄프, 지물류"
415,4408909350,자작나무,5,"목재와 펄프, 지물류"
416,4408909360,피나무,5,"목재와 펄프, 지물류"
417,4408909370,합판 제조용의 것,5,"목재와 펄프, 지물류"
418,4408909380,무늬목,5,"목재와 펄프, 지물류"
419,440890939,기타,5,"목재와 펄프, 지물류"
420,4408909391,사시나무,5,"목재와 펄프, 지물류"
421,4408909392,포플러,5,"목재와 펄프, 지물류"
422,4408909393,단풍나무,5,"목재와 펄프, 지물류"
423,4408909394,느릅나무,5,"목재와 펄프, 지물류"
424,4408909395,자작나무,5,"목재와 펄프, 지물류"
425,4408909396,피나무,5,"목재와 펄프, 지물류"
426,44089094,오동나무,5,"목재와 펄프, 지물류"
427,4408909400,(4) 오동나무,5,"목재와 펄프, 지물류"
428,4408909410,합판 제조용의 것,5,"목재와 펄프, 지물류"
429,4408909420,무늬목,5,"목재와 펄프, 지물류"
430,4408909490,기타,5,"목재와 펄프, 지물류"
431,44089099,(5) 기타,5,"목재와 펄프, 지물류"
432,440890991,(가) 열대산 목재(앞에서 게기한 것을 제외한다),5,"목재와 펄프, 지물류"
433,4408909910,합판 제조용,5,"목재와 펄프, 지물류"
434,4408909911,바보엔,5,"목재와 펄프, 지물류"
435,4408909912,합판 제조용의 것,5,"목재와 펄프, 지물류"
436,4408909913,무늬목,5,"목재와 펄프, 지물류"
437,4408909914,바보엔,5,"목재와 펄프, 지물류"
438,4408909919,기타,5,"목재와 펄프, 지물류"
439,4408909920,무늬목,5,"목재와 펄프, 지물류"
440,440890999,기타,5,"목재와 펄프, 지물류"
441,4408909990,(나) 기타,5,"목재와 펄프, 지물류"
442,4408909991,합판 제조용의 것,5,"목재와 펄프, 지물류"
443,4408909992,무늬목,5,"목재와 펄프, 지물류"
444,4408909999,기타,5,"목재와 펄프, 지물류"
445,4409,목재로서 어느 한쪽의 가장자리 또는 면을 따라 연속적으로 성형한 것,5,"목재와 펄프, 지물류"
446,440910,침엽수류,5,"목재와 펄프, 지물류"
447,4409100000,침엽수류,5,"목재와 펄프, 지물류"
448,4409101000,사이딩(Siding),5,"목재와 펄프, 지물류"
449,4409102000,플로어링(Flooring),5,"목재와 펄프, 지물류"
450,4409109000,기타,5,"목재와 펄프, 지물류"
451,44092,활엽수류,5,"목재와 펄프, 지물류"
452,440920,활엽수류,5,"목재와 펄프, 지물류"
453,4409200000,활엽수류,5,"목재와 펄프, 지물류"
454,440921,농수산식품,5,"목재와 펄프, 지물류"
455,4409210000,대나무제의 것,5,"목재와 펄프, 지물류"
456,440922,열대산 목재의 것,5,"목재와 펄프, 지물류"
457,4409221000,사이딩(Siding),5,"목재와 펄프, 지물류"
458,4409222000,플로어링(Flooring),5,"목재와 펄프, 지물류"
459,4409229000,기타,5,"목재와 펄프, 지물류"
460,440929,"기타
",5,"목재와 펄프, 지물류"
461,4409290000,기타,5,"목재와 펄프, 지물류"
462,4409291000,사이딩(Siding),5,"목재와 펄프, 지물류"
463,4409292000,플로어링(Flooring),5,"목재와 펄프, 지물류"
464,4409299000,기타,5,"목재와 펄프, 지물류"
465,4410,파티클보드 및 이와 유사한 보드,5,"목재와 펄프, 지물류"
466,44101,목재의 것,5,"목재와 펄프, 지물류"
467,441011,파티클보드,5,"목재와 펄프, 지물류"
468,4410111000,가공하지 않은 것 또는 연마가공 이상으로 가공하지 않은 것,5,"목재와 펄프, 지물류"
469,4410112000,멜라민을 침투한 종이로 표면을 피복한 것,5,"목재와 펄프, 지물류"
470,4410113000,장식용 플라스틱라미네이트로 표면을 피복한 것,5,"목재와 펄프, 지물류"
471,4410119000,기타,5,"목재와 펄프, 지물류"
472,441012,배향성이 있는 스트랜드 보드(OSB),5,"목재와 펄프, 지물류"
473,4410121000,가공하지 않은 것 또는 연마가공 이상으로 가공하지 않은 것,5,"목재와 펄프, 지물류"
474,4410129000,기타,5,"목재와 펄프, 지물류"
475,441019,기타,5,"목재와 펄프, 지물류"
476,44101910,웨이퍼보드,5,"목재와 펄프, 지물류"
477,4410191000,"웨이퍼보드
",5,"목재와 펄프, 지물류"
478,4410191010,가공하지 않은 것 또는 연마가공 이상으로 가공하지 않은 것,5,"목재와 펄프, 지물류"
479,4410191090,기타,5,"목재와 펄프, 지물류"
480,44101990,기타,5,"목재와 펄프, 지물류"
481,4410199000,"기타
",5,"목재와 펄프, 지물류"
482,4410199010,가공하지 않은 것 또는 연마가공 이상으로 가공하지 않은 것,5,"목재와 펄프, 지물류"
483,4410199020,멜라민을 침투한 종이로 표면을 피복한 것,5,"목재와 펄프, 지물류"
484,4410199030,장식용 플라스틱라미네이트로 표면을 피복한 것,5,"목재와 펄프, 지물류"
485,4410199090,기타,5,"목재와 펄프, 지물류"
486,44102,배향성이 있는 스트랜드보드 및 웨이퍼보드(목재의 것),5,"목재와 펄프, 지물류"
487,441021,가공하지 않은 것 또는 연마가공 이상으로 가공하지 않은 것,5,"목재와 펄프, 지물류"
488,4410210000,가공하지 않은 것 또는 연마가공 이상으로 가공하지 않은 것,5,"목재와 펄프, 지물류"
489,441029,기타,5,"목재와 펄프, 지물류"
490,4410290000,기타,5,"목재와 펄프, 지물류"
491,44103,기타(목재의 것),5,"목재와 펄프, 지물류"
492,441031,가공하지 않은 것 또는 연마가공 이상으로 가공하지 않은 것,5,"목재와 펄프, 지물류"
493,4410310000,가공하지 않은 것 또는 연마가공 이상으로 가공하지 않은 것,5,"목재와 펄프, 지물류"
494,441032,멜라민을 침투한 종이로 표면을 피복한 것,5,"목재와 펄프, 지물류"
495,4410320000,멜라민을 침투한 종이로 표면을 피복한 것,5,"목재와 펄프, 지물류"
496,441033,장식용 플라스틱라미네이트로 표면을 피복한 것,5,"목재와 펄프, 지물류"
497,4410330000,장식용 플라스틱라미네이트로 표면을 피복한 것,5,"목재와 펄프, 지물류"
498,441039,기타,5,"목재와 펄프, 지물류"
499,4410390000,기타,5,"목재와 펄프, 지물류"
500,441090,기타,5,"목재와 펄프, 지물류"
501,4410900000,기타,5,"목재와 펄프, 지물류"
502,4411,섬유판,5,"목재와 펄프, 지물류"
503,44111,섬유판,5,"목재와 펄프, 지물류"
504,441111,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
505,4411110000,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
506,441112,두께가 5밀리미터 이하인 것,5,"목재와 펄프, 지물류"
507,4411121000,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
508,4411122000,기계적 가공을 하거나 표면을 피복한 것,5,"목재와 펄프, 지물류"
509,4411129000,기타,5,"목재와 펄프, 지물류"
510,441113,두께가 5밀리미터 초과 9밀리미터 이하인 것,5,"목재와 펄프, 지물류"
511,4411131000,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
512,4411132000,기계적 가공을 하거나 표면을 피복한 것,5,"목재와 펄프, 지물류"
513,4411139000,기타,5,"목재와 펄프, 지물류"
514,441114,두께가 9밀리미터를 초과하는 것,5,"목재와 펄프, 지물류"
515,4411141000,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
516,44111420,기계적 가공을 하거나 표면을 피복한 것,5,"목재와 펄프, 지물류"
517,4411142010,마루판,5,"목재와 펄프, 지물류"
518,4411142090,기타,5,"목재와 펄프, 지물류"
519,44111490,"기타
",5,"목재와 펄프, 지물류"
520,4411149000,기타,5,"목재와 펄프, 지물류"
521,4411149010,마루판,5,"목재와 펄프, 지물류"
522,4411149090,기타,5,"목재와 펄프, 지물류"
523,441119,기타,5,"목재와 펄프, 지물류"
524,44111910,기계적 가공을 하거나 표면을 피복한 것,5,"목재와 펄프, 지물류"
525,4411191010,마루판,5,"목재와 펄프, 지물류"
526,4411191090,기타,5,"목재와 펄프, 지물류"
527,4411199000,기타,5,"목재와 펄프, 지물류"
528,44112,섬유판,5,"목재와 펄프, 지물류"
529,441121,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
530,4411210000,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
531,441129,기타,5,"목재와 펄프, 지물류"
532,44112910,기계적으로 가공을 하거나 표면을 피복한 것,5,"목재와 펄프, 지물류"
533,4411291010,마루판,5,"목재와 펄프, 지물류"
534,4411291090,기타,5,"목재와 펄프, 지물류"
535,4411299000,기타,5,"목재와 펄프, 지물류"
536,44113,섬유판,5,"목재와 펄프, 지물류"
537,441131,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
538,4411310000,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
539,441139,기타,5,"목재와 펄프, 지물류"
540,4411390000,기타,5,"목재와 펄프, 지물류"
541,44119,기 타,5,"목재와 펄프, 지물류"
542,441191,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
543,4411910000,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
544,441192,밀도가 1세제곱센티미터당 0.8그램을 초과하는 것,5,"목재와 펄프, 지물류"
545,4411921000,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
546,44119220,기계적 가공을 하거나 표면을 피복한 것,5,"목재와 펄프, 지물류"
547,4411922010,마루판,5,"목재와 펄프, 지물류"
548,4411922090,기타,5,"목재와 펄프, 지물류"
549,44119290,"기타
",5,"목재와 펄프, 지물류"
550,4411929000,기타,5,"목재와 펄프, 지물류"
551,4411929010,마루판(섬유판),5,"목재와 펄프, 지물류"
552,4411929090,기타,5,"목재와 펄프, 지물류"
553,441193,밀도가 1세제곱센티미터당 0.5그램 초과 0.8그램 이하인 것,5,"목재와 펄프, 지물류"
554,4411931000,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
555,44119320,기계적 가공을 하거나 표면을 피복한 것,5,"목재와 펄프, 지물류"
556,4411932010,마루판,5,"목재와 펄프, 지물류"
557,4411932090,기타,5,"목재와 펄프, 지물류"
558,44119390,"기타
",5,"목재와 펄프, 지물류"
559,4411939000,기타,5,"목재와 펄프, 지물류"
560,4411939010,마루판,5,"목재와 펄프, 지물류"
561,4411939090,기타,5,"목재와 펄프, 지물류"
562,441194,밀도가 1세제곱센티미터당 0.5그램 이하인 것,5,"목재와 펄프, 지물류"
563,4411941000,기계적 가공이나 표면을 피복하지 아니한 것,5,"목재와 펄프, 지물류"
564,4411949000,기타,5,"목재와 펄프, 지물류"
565,441199,기타,5,"목재와 펄프, 지물류"
566,4411990000,기타,5,"목재와 펄프, 지물류"
567,4412,합판·베니어패널 및 이와 유사한 적층목재품,5,"목재와 펄프, 지물류"
568,44121,합판,5,"목재와 펄프, 지물류"
569,441210,대나무제의 것,5,"목재와 펄프, 지물류"
570,44121010,합판,5,"목재와 펄프, 지물류"
571,4412101010,두께가 6밀리미터 미만인 것,5,"목재와 펄프, 지물류"
572,4412101020,두께가 6밀리미터 이상인 것,5,"목재와 펄프, 지물류"
573,4412102000,마루판,5,"목재와 펄프, 지물류"
574,44121090,기타,5,"목재와 펄프, 지물류"
575,4412109010,각 플라이가 6밀리미터 이하의 쉬트만으로 구성된 것으로서 전체두께가 6밀리미터 이상인 것,5,"목재와 펄프, 지물류"
576,4412109090,기타,5,"목재와 펄프, 지물류"
577,441213,적어도 한쪽 외면의 프라이가 이류 소호주 1에 게기한 열대산 목재의 것,5,"목재와 펄프, 지물류"
578,4412131000,두께가 3.2밀리미터미만의 것,5,"목재와 펄프, 지물류"
579,4412132000,두께가 3.2밀리미터이상 4밀리미터미만의 것,5,"목재와 펄프, 지물류"
580,4412133000,두께가 4밀리미터이상 6밀리미터미만의 것,5,"목재와 펄프, 지물류"
581,4412134000,두께가 6밀리미터이상 12밀리미터 미만의 것,5,"목재와 펄프, 지물류"
582,4412135000,두께가 12밀리미터이상 15밀리미터 미만의 것,5,"목재와 펄프, 지물류"
583,4412136000,두께가 15밀리미터이상의 것,5,"목재와 펄프, 지물류"
584,441214,기타,5,"목재와 펄프, 지물류"
585,4412141000,두께가 3.2밀리미터미만의 것,5,"목재와 펄프, 지물류"
586,4412142000,두께가 3.2밀리미터이상 4밀리미터미만의 것,5,"목재와 펄프, 지물류"
587,4412143000,두께가 4밀리미터이상 6밀리미터미만의 것,5,"목재와 펄프, 지물류"
588,4412144000,두께가 6밀리미터이상 12밀리미터 미만의 것,5,"목재와 펄프, 지물류"
589,4412145000,두께가 12밀리미터이상 15밀리미터 미만의 것,5,"목재와 펄프, 지물류"
590,4412146000,두께가 15밀리미터이상의 것,5,"목재와 펄프, 지물류"
591,441219,기 타,5,"목재와 펄프, 지물류"
592,44121910,합 판,5,"목재와 펄프, 지물류"
593,441219101,양쪽외면의 프라이가 침엽수 목재의 것,5,"목재와 펄프, 지물류"
594,4412191011,두께가 6밀리미터 미만의 것,5,"목재와 펄프, 지물류"
595,4412191019,기타,5,"목재와 펄프, 지물류"
596,441219109,기타,5,"목재와 펄프, 지물류"
597,4412191091,두께가 6밀리미터 미만의 것,5,"목재와 펄프, 지물류"
598,4412191099,기타,5,"목재와 펄프, 지물류"
599,44122,기타의 것,5,"목재와 펄프, 지물류"
600,441222,적어도 한개의 프라이가 이류 소호주 1에 게기한 열대산 목재의 것,5,"목재와 펄프, 지물류"
601,4412220000,적어도 한개의 프라이가 이류 소호주 1에 게기한 열대산 목재의 것,5,"목재와 펄프, 지물류"
602,441223,기타(적어도 한층은 파티클보드로 된 것에 한한다),5,"목재와 펄프, 지물류"
603,4412230000,기타(적어도 한층은 파티클보드로 된 것에 한한다),5,"목재와 펄프, 지물류"
604,441229,기 타,5,"목재와 펄프, 지물류"
605,4412291000,합판,5,"목재와 펄프, 지물류"
606,44122920,베니어패널 기타 이와 유사한 적층목재품,5,"목재와 펄프, 지물류"
607,4412292010,마루판,5,"목재와 펄프, 지물류"
608,4412292090,기타,5,"목재와 펄프, 지물류"
609,44123,"기타 합판(각 플라이가 6밀리미터 이하의 목재쉬트만으로 구성된 것에 한하며, 대나무제의 것은 제외한다)",5,"목재와 펄프, 지물류"
